datetime,stop_name,latitude,longitude,stop_type,passenger_count,hour_of_day,day_of_week,is_weekend,is_public_holiday,is_school_dismissal_time,is_hightide,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,lag_1_hour_demand,lag_24_hour_demand,rolling_3_hour_avg_demand,rolling_6_hour_avg_demand
2023-02-14 16:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,16,1,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,18.0,23.0,20.0,30.666666666666668
2023-02-14 17:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,17,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,21.0,20.0,19.333333333333332,30.5
2023-02-14 18:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,48,18,1,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,19.0,52.0,29.333333333333332,30.0
2023-02-14 19:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,53,19,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,48.0,48.0,40.0,30.0
2023-02-14 20:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,20,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,53.0,22.0,40.666666666666664,30.0
2023-02-14 21:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,21,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,21.0,23.0,31.333333333333332,30.333333333333332
2023-02-14 22:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,22,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,20.0,22.0,20.333333333333332,30.166666666666668
2023-02-14 23:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,17,23,1,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,20.0,19.0,19.0,29.833333333333332
2023-02-15 00:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,23,0,2,0,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,17.0,22.0,20.0,25.666666666666668
2023-02-15 01:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,1,2,0,0,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,23.0,21.0,19.666666666666668,20.0
2023-02-15 02:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,2,2,0,0,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,19.0,21.0,20.666666666666668,19.833333333333332
2023-02-15 03:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,24,3,2,0,0,0,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,20.0,18.0,21.0,20.5
2023-02-15 04:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,22,4,2,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,24.0,18.0,22.0,20.833333333333332
2023-02-15 05:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,5,2,0,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,22.0,23.0,21.666666666666668,21.166666666666668
2023-02-15 06:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,6,2,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,19.0,19.0,20.333333333333332,20.666666666666668
2023-02-15 07:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,7,2,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,20.0,21.0,19.333333333333332,20.666666666666668
2023-02-15 08:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,8,2,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,19.0,19.0,19.333333333333332,20.5
2023-02-15 09:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,25,9,2,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,19.0,20.0,21.0,20.666666666666668
2023-02-15 10:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,10,2,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,25.0,18.0,21.0,20.166666666666668
2023-02-15 11:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,22,11,2,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,19.0,20.0,22.0,20.666666666666668
2023-02-15 12:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,45,12,2,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,22.0,51.0,28.666666666666668,24.833333333333332
2023-02-15 13:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,52,13,2,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,45.0,53.0,39.666666666666664,30.333333333333332
2023-02-15 14:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,16,14,2,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,52.0,21.0,37.666666666666664,29.833333333333332
2023-02-15 15:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,15,2,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,16.0,18.0,29.0,28.833333333333332
2023-02-15 16:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,16,2,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,19.0,21.0,18.0,28.833333333333332
2023-02-15 17:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,18,17,2,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,19.0,19.0,18.666666666666668,28.166666666666668
2023-02-15 18:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,52,18,2,0,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,18.0,48.0,29.666666666666668,29.333333333333332
2023-02-15 19:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,52,19,2,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,52.0,53.0,40.666666666666664,29.333333333333332
2023-02-15 20:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,20,2,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,52.0,21.0,41.0,29.833333333333332
2023-02-15 21:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,22,21,2,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,19.0,20.0,31.0,30.333333333333332
2023-02-15 22:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,22,22,2,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,22.0,20.0,21.0,30.833333333333332
2023-02-15 23:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,15,23,2,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,22.0,17.0,19.666666666666668,30.333333333333332
2023-02-16 00:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,18,0,3,0,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,15.0,23.0,18.333333333333332,24.666666666666668
2023-02-16 01:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,16,1,3,0,0,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,18.0,19.0,16.333333333333332,18.666666666666668
2023-02-16 02:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,2,3,0,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,16.0,20.0,18.333333333333332,19.0
2023-02-16 03:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,18,3,3,0,0,0,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,21.0,24.0,18.333333333333332,18.333333333333332
2023-02-16 04:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,4,3,0,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,18.0,22.0,19.666666666666668,18.0
2023-02-16 05:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,5,3,0,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,20.0,19.0,19.666666666666668,19.0
2023-02-16 06:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,6,3,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,21.0,20.0,20.666666666666668,19.5
2023-02-16 07:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,17,7,3,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,21.0,19.0,19.666666666666668,19.666666666666668
2023-02-16 08:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,18,8,3,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,17.0,19.0,18.666666666666668,19.166666666666668
2023-02-16 09:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,9,3,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,18.0,25.0,18.666666666666668,19.666666666666668
2023-02-16 10:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,10,3,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,21.0,19.0,19.333333333333332,19.5
2023-02-16 11:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,11,3,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,19.0,22.0,20.333333333333332,19.5
2023-02-16 12:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,49,12,3,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,21.0,45.0,29.666666666666668,24.166666666666668
2023-02-16 13:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,43,13,3,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,49.0,52.0,37.666666666666664,28.5
2023-02-16 14:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,14,3,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,43.0,16.0,37.333333333333336,28.833333333333332
2023-02-16 15:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,22,15,3,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,20.0,19.0,28.333333333333332,29.0
2023-02-16 16:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,23,16,3,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,22.0,19.0,21.666666666666668,29.666666666666668
2023-02-16 17:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,17,17,3,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,23.0,18.0,20.666666666666668,29.0
2023-02-16 18:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,49,18,3,0,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,17.0,52.0,29.666666666666668,29.0
2023-02-16 19:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,57,19,3,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,49.0,52.0,41.0,31.333333333333332
2023-02-16 20:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,20,3,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,57.0,19.0,41.666666666666664,31.166666666666668
2023-02-16 21:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,21,3,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,19.0,22.0,31.666666666666668,30.666666666666668
2023-02-16 22:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,22,3,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,19.0,22.0,19.0,30.0
2023-02-16 23:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,23,3,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,19.0,15.0,19.666666666666668,30.666666666666668
2023-02-17 00:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,0,4,0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,21.0,18.0,20.0,25.833333333333332
2023-02-17 01:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,1,4,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,20.0,16.0,20.666666666666668,19.833333333333332
2023-02-17 02:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,2,4,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,21.0,21.0,20.333333333333332,20.0
2023-02-17 03:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,3,4,0,0,0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,20.0,18.0,20.333333333333332,20.166666666666668
2023-02-17 04:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,17,4,4,0,0,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,20.0,20.0,19.0,19.833333333333332
2023-02-17 05:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,5,4,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,17.0,21.0,19.333333333333332,19.833333333333332
2023-02-17 06:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,6,4,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,21.0,21.0,19.0,19.666666666666668
2023-02-17 07:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,15,7,4,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,19.0,17.0,18.333333333333332,18.666666666666668
2023-02-17 08:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,15,8,4,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,15.0,18.0,16.333333333333332,17.833333333333332
2023-02-17 09:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,9,4,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,15.0,21.0,16.666666666666668,17.833333333333332
2023-02-17 10:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,18,10,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,20.0,19.0,17.666666666666668,18.0
2023-02-17 11:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,11,4,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,18.0,21.0,19.333333333333332,17.833333333333332
2023-02-17 12:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,52,12,4,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,20.0,49.0,30.0,23.333333333333332
2023-02-17 13:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,48,13,4,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,52.0,43.0,40.0,28.833333333333332
2023-02-17 14:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,14,4,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,48.0,20.0,40.0,29.666666666666668
2023-02-17 15:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,15,4,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,20.0,22.0,29.333333333333332,29.666666666666668
2023-02-17 16:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,16,4,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,20.0,23.0,20.333333333333332,30.166666666666668
2023-02-17 17:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,16,17,4,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,21.0,17.0,19.0,29.5
2023-02-17 18:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,48,18,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,16.0,49.0,28.333333333333332,28.833333333333332
2023-02-17 19:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,43,19,4,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,48.0,57.0,35.666666666666664,28.0
2023-02-17 20:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,20,20,4,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,43.0,19.0,37.0,28.0
2023-02-17 21:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,21,4,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,20.0,19.0,28.0,28.166666666666668
2023-02-17 22:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,19,22,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,21.0,19.0,20.0,27.833333333333332
2023-02-17 23:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,21,23,4,0,0,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,19.0,21.0,20.333333333333332,28.666666666666668
2023-02-18 00:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,0,5,1,0,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,21.0,20.0,17.666666666666668,22.833333333333332
2023-02-18 01:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,1,5,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,13.0,21.0,15.666666666666666,17.833333333333332
2023-02-18 02:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,8,2,5,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,13.0,20.0,11.333333333333334,15.833333333333334
2023-02-18 03:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,3,5,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,8.0,20.0,11.333333333333334,14.5
2023-02-18 04:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,4,5,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,13.0,17.0,11.333333333333334,13.5
2023-02-18 05:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,5,5,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,13.0,21.0,13.0,12.166666666666666
2023-02-18 06:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,10,6,5,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,13.0,19.0,12.0,11.666666666666666
2023-02-18 07:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,7,5,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,10.0,15.0,11.333333333333334,11.333333333333334
2023-02-18 08:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,8,5,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,11.0,15.0,11.0,12.0
2023-02-18 09:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,9,5,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,12.0,20.0,11.333333333333334,11.666666666666666
2023-02-18 10:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,10,5,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,11.0,18.0,11.666666666666666,11.5
2023-02-18 11:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,11,5,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,12.0,20.0,11.666666666666666,11.333333333333334
2023-02-18 12:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,31,12,5,1,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,12.0,52.0,18.333333333333332,14.833333333333334
2023-02-18 13:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,30,13,5,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,31.0,48.0,24.333333333333332,18.0
2023-02-18 14:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,14,5,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,30.0,20.0,24.666666666666668,18.166666666666668
2023-02-18 15:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,15,5,1,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,13.0,20.0,18.666666666666668,18.5
2023-02-18 16:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,16,5,1,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,13.0,21.0,12.666666666666666,18.5
2023-02-18 17:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,17,5,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,12.0,16.0,12.0,18.333333333333332
2023-02-18 18:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,31,18,5,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,11.0,48.0,18.0,18.333333333333332
2023-02-18 19:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,27,19,5,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,31.0,43.0,23.0,17.833333333333332
2023-02-18 20:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,16,20,5,1,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,27.0,20.0,24.666666666666668,18.333333333333332
2023-02-18 21:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,14,21,5,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,16.0,21.0,19.0,18.5
2023-02-18 22:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,22,5,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,14.0,19.0,13.666666666666666,18.333333333333332
2023-02-18 23:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,23,5,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,11.0,21.0,12.333333333333334,18.5
2023-02-19 00:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,14,0,6,1,0,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,12.0,13.0,12.333333333333334,15.666666666666666
2023-02-19 01:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,1,6,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,14.0,13.0,12.333333333333334,13.0
2023-02-19 02:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,2,6,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,11.0,8.0,12.666666666666666,12.5
2023-02-19 03:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,3,6,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,13.0,13.0,11.666666666666666,12.0
2023-02-19 04:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,14,4,6,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,11.0,13.0,12.666666666666666,12.5
2023-02-19 05:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,5,6,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,14.0,13.0,12.0,12.333333333333334
2023-02-19 06:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,6,6,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,11.0,10.0,12.666666666666666,12.166666666666666
2023-02-19 07:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,7,6,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,13.0,11.0,12.0,12.333333333333334
2023-02-19 08:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,8,6,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,12.0,12.0,12.666666666666666,12.333333333333334
2023-02-19 09:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,9,6,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,13.0,11.0,12.333333333333334,12.5
2023-02-19 10:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,10,6,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,12.0,12.0,12.0,12.0
2023-02-19 11:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,12,11,6,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,11.0,12.0,11.666666666666666,12.166666666666666
2023-02-19 12:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,34,12,6,1,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,12.0,31.0,19.0,15.666666666666666
2023-02-19 13:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,29,13,6,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,34.0,30.0,25.0,18.5
2023-02-19 14:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,14,6,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,29.0,13.0,24.666666666666668,18.166666666666668
2023-02-19 15:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,13,15,6,1,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,11.0,13.0,17.666666666666668,18.333333333333332
2023-02-19 16:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,11,16,6,1,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,13.0,12.0,11.666666666666666,18.333333333333332
2023-02-19 17:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,15,17,6,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,11.0,11.0,13.0,18.833333333333332
2023-02-19 18:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,36,18,6,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,15.0,31.0,20.666666666666668,19.166666666666668
2023-02-19 19:00:00,MCDo Bonuan,16.0716342,120.3342172,commercial,30,19,6,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,36.0,27.0,27.0,19.333333333333332
